,fecha,region,provincia,dia_semana,mes,anio,rango_hora,tipo_via,sexo,grupo_edad,condicion_victima,tipo_accidente,medio_trans
18839,2012-07-28,7,2,1,7,2012,5,4,1,99,9,1,2
18840,2013-04-28,7,2,6,4,2013,6,4,1,7,9,1,1
18841,2015-02-28,7,2,3,2,2015,11,4,2,7,3,3,25
18842,2015-03-28,7,2,1,3,2015,11,4,2,8,3,3,25
18843,2016-04-28,7,2,5,4,2016,8,4,1,6,1,1,4
18844,2016-08-28,7,2,7,8,2016,1,4,1,14,1,5,4
18845,2016-12-28,7,2,3,12,2016,1,4,1,13,1,1,2
18846,2017-02-28,7,2,4,2,2017,6,4,1,5,3,3,25
18847,2018-01-28,7,2,4,1,2018,4,4,1,6,1,1,2
18848,2018-03-28,7,2,4,3,2018,10,4,1,14,1,1,4
18849,2018-11-28,7,2,7,11,2018,7,3,1,99,1,6,2
18850,2018-12-28,7,2,1,12,2018,6,4,1,99,1,1,2
18851,2019-03-28,7,2,5,3,2019,6,4,1,99,1,1,2
18852,2021-08-28,7,2,7,8,2021,4,4,9,99,1,5,1
18853,2021-08-28,7,2,7,8,2021,4,4,9,99,2,5,1
18854,2021-11-28,7,2,4,11,2021,10,4,1,99,3,3,25
18855,2022-11-28,7,2,4,11,2022,11,4,1,99,3,3,25
18856,2022-12-28,7,2,5,12,2022,3,4,1,99,2,5,26
18857,2023-04-28,7,2,4,4,2023,1,4,1,11,1,5,2
18858,2023-05-28,7,2,5,5,2023,6,4,1,12,1,1,2
18859,2023-07-28,7,2,2,7,2023,11,4,1,5,1,5,2
18860,2007-01-28,7,7,4,1,2007,5,3,1,5,9,1,2
18861,2007-01-28,7,7,6,1,2007,8,4,1,5,9,1,2
18862,2007-02-28,7,7,4,2,2007,9,12,1,3,9,3,25
18863,2008-01-28,7,7,6,1,2008,10,4,1,5,9,1,2
18864,2008-01-28,7,7,6,1,2008,10,4,1,5,9,1,2
18865,2008-01-28,7,7,6,1,2008,10,4,1,5,9,1,2
18866,2008-05-28,7,7,7,5,2008,5,4,1,9,9,1,2
18867,2008-10-28,7,7,7,10,2008,12,4,1,4,9,1,2
18868,2009-03-28,7,7,2,3,2009,7,4,1,5,9,5,2
18869,2009-08-28,7,7,7,8,2009,7,4,1,11,9,1,2
18870,2009-09-28,7,7,3,9,2009,6,4,1,13,9,4,4
18871,2009-09-28,7,7,4,9,2009,2,4,1,6,9,2,4
18872,2009-10-28,7,7,7,10,2009,9,4,1,7,9,1,2
18873,2009-11-28,7,7,2,11,2009,7,4,2,12,9,3,25
18874,2009-12-28,7,7,7,12,2009,6,3,1,10,9,1,2
18875,2010-01-28,7,7,3,1,2010,9,4,1,5,9,2,4
18876,2010-01-28,7,7,2,1,2010,2,4,1,8,9,2,6
18877,2010-03-28,7,7,1,3,2010,8,4,1,9,9,2,4
18878,2010-03-28,7,7,7,3,2010,10,4,1,6,9,1,2
18879,2010-05-28,7,7,7,5,2010,10,3,1,10,9,4,3
18880,2010-05-28,7,7,6,5,2010,8,3,1,14,9,3,25
18881,2010-05-28,7,7,3,5,2010,11,3,2,4,9,5,2
18882,2010-10-28,7,7,1,10,2010,11,4,1,8,9,5,2
18883,2010-12-28,7,7,5,12,2010,10,4,2,99,9,1,2
18884,2010-12-28,7,7,5,12,2010,10,4,1,8,9,1,2
18885,2010-12-28,7,7,5,12,2010,10,4,1,10,9,1,2
18886,2011-01-28,7,7,7,1,2011,1,3,1,99,9,5,2
18887,2011-03-28,7,7,6,3,2011,11,4,1,6,9,1,2
18888,2011-04-28,7,7,3,4,2011,8,3,1,2,9,3,25
18889,2011-05-28,7,7,6,5,2011,7,4,1,2,9,4,3
18890,2011-05-28,7,7,5,5,2011,8,3,1,5,9,5,2
18891,2011-05-28,7,7,2,5,2011,6,4,1,6,9,1,2
18892,2011-07-28,7,7,5,7,2011,9,4,1,10,9,1,2
18893,2011-11-28,7,7,6,11,2011,2,4,2,6,9,5,2
18894,2012-01-28,7,7,7,1,2012,8,4,1,12,9,2,1
18895,2012-08-28,7,7,2,8,2012,11,4,1,4,9,1,2
18896,2012-09-28,7,7,3,9,2012,6,4,1,11,9,1,2
18897,2013-06-28,7,7,1,6,2013,1,3,1,99,9,1,2
18898,2013-07-28,7,7,4,7,2013,12,4,1,1,9,3,25
18899,2013-12-28,7,7,5,12,2013,7,3,1,4,9,1,2
18900,2014-07-28,7,7,6,7,2014,10,4,2,8,3,3,25
18901,2014-09-28,7,7,7,9,2014,5,99,1,6,1,1,2
18902,2014-12-28,7,7,3,12,2014,8,3,1,7,1,1,2
18903,2015-05-28,7,7,1,5,2015,12,4,1,4,1,5,2
18904,2016-03-28,7,7,4,3,2016,7,4,1,9,1,1,2
18905,2016-04-28,7,7,5,4,2016,12,99,1,99,1,1,2
18906,2017-05-28,7,7,4,5,2017,10,99,1,8,3,3,25
18907,2017-08-28,7,7,7,8,2017,11,3,1,2,3,3,25
18908,2017-09-28,7,7,4,9,2017,10,4,1,5,1,5,2
18909,2017-10-28,7,7,1,10,2017,6,4,2,14,3,3,25
18910,2017-12-28,7,7,6,12,2017,5,2,1,5,1,1,2
18911,2017-12-28,7,7,6,12,2017,5,2,1,4,1,1,2
18912,2017-12-28,7,7,3,12,2017,10,99,1,6,1,5,2
18913,2018-08-28,7,7,7,8,2018,7,3,2,1,3,3,25
18914,2018-09-28,7,7,7,9,2018,7,3,1,2,3,3,25
18915,2018-09-28,7,7,3,9,2018,11,99,1,99,3,3,25
18916,2018-11-28,7,7,6,11,2018,5,4,1,10,1,1,2
18917,2019-03-28,7,7,7,3,2019,12,3,1,99,1,5,2
18918,2019-06-28,7,7,3,6,2019,7,3,1,11,3,3,25
18919,2019-08-28,7,7,2,8,2019,8,4,1,8,1,1,2
18920,2019-10-28,7,7,6,10,2019,9,4,1,5,1,5,2
18921,2020-02-28,7,7,3,2,2020,9,3,2,99,2,1,2
18922,2020-02-28,7,7,1,2,2020,8,12,1,8,2,4,3
18923,2020-03-28,7,7,1,3,2020,5,12,1,13,1,5,2
18924,2020-07-28,7,7,7,7,2020,12,3,2,7,2,1,2
18925,2020-10-28,7,7,4,10,2020,10,3,1,14,3,3,25
18926,2020-12-28,7,7,5,12,2020,6,4,1,6,1,5,2
18927,2021-04-28,7,7,2,4,2021,7,99,2,7,1,5,99
18928,2021-05-28,7,7,3,5,2021,7,4,1,99,1,1,2
18929,2021-05-28,7,7,7,5,2021,11,3,1,99,2,1,2
18930,2021-06-28,7,7,5,6,2021,8,4,1,4,1,1,2
18931,2021-07-28,7,7,7,7,2021,8,4,1,99,1,5,1
18932,2021-09-28,7,7,1,9,2021,12,4,1,12,3,3,25
18933,2021-12-28,7,7,1,12,2021,8,3,1,99,3,3,25
18934,2022-01-28,7,7,5,1,2022,12,4,1,4,1,1,2
18935,2022-04-28,7,7,5,4,2022,10,4,1,11,2,5,8
18936,2022-06-28,7,7,5,6,2022,9,4,1,5,1,1,2
18937,2022-08-28,7,7,6,8,2022,11,3,1,4,1,1,9
18938,2022-12-28,7,7,3,12,2022,6,4,2,5,3,3,25
18939,2022-12-28,7,7,6,12,2022,10,4,2,4,1,1,2
18940,2022-12-28,7,7,6,12,2022,10,4,2,5,2,1,2
18941,2023-01-28,7,7,4,1,2023,2,4,2,6,2,5,5
18942,2023-03-28,7,7,1,3,2023,6,3,1,10,1,1,2
18943,2023-03-28,7,7,2,3,2023,9,3,1,10,1,5,2
18944,2023-04-28,7,7,7,4,2023,9,4,1,6,1,1,2
18945,2023-11-28,7,7,7,11,2023,9,4,1,99,2,5,4
18946,2010-10-28,7,7,3,10,2010,2,4,1,9,9,1,1
18947,2013-07-28,7,7,1,7,2013,10,3,1,13,9,3,25
18948,2020-06-28,7,7,5,6,2020,10,4,1,5,1,5,2
18949,2023-04-28,7,7,6,4,2023,9,4,1,6,1,5,2
18950,2007-11-28,7,7,7,11,2007,11,4,1,8,9,2,1
18951,2010-07-28,7,7,2,7,2010,5,4,1,12,9,5,2
18952,2011-01-28,7,7,3,1,2011,8,4,1,6,9,5,2
18953,2011-06-28,7,7,2,6,2011,9,4,1,10,9,3,25
18954,2017-12-28,7,7,7,12,2017,2,3,1,4,1,5,2
18955,2013-05-28,7,7,7,5,2013,5,4,1,2,9,3,25
18956,2023-05-28,7,7,4,5,2023,8,3,1,99,2,5,4
18957,2023-09-28,7,7,7,9,2023,12,3,1,99,1,7,4
18958,2018-12-28,7,7,4,12,2018,5,4,1,99,1,5,2
18959,2007-04-28,7,7,6,4,2007,9,99,1,8,9,1,2
18960,2011-07-28,7,7,6,7,2011,10,4,1,4,9,5,2
18961,2018-10-28,7,7,5,10,2018,11,4,1,5,1,5,2
18962,2019-10-28,7,7,6,10,2019,2,3,1,99,1,5,2
18963,2022-02-28,7,7,6,2,2022,3,3,1,10,1,1,2
18964,2022-05-28,7,7,7,5,2022,1,3,1,5,1,1,2
18965,2022-05-28,7,7,7,5,2022,1,3,1,99,1,1,2
18966,2022-07-28,7,7,5,7,2022,4,3,1,11,3,3,25
18967,2012-12-28,7,7,5,12,2012,11,3,1,7,9,3,25
18968,2013-07-28,7,7,4,7,2013,7,4,1,4,9,1,2
18969,2019-11-28,7,7,7,11,2019,1,4,1,6,1,1,2
18970,2020-01-28,7,7,3,1,2020,4,3,1,99,1,1,2
18971,2021-09-28,7,7,3,9,2021,7,3,1,13,1,1,2
18972,2022-01-28,7,7,1,1,2022,9,3,1,99,1,1,2
18973,2022-01-28,7,7,1,1,2022,9,3,2,99,2,1,2
18974,2009-09-28,7,7,3,9,2009,6,4,2,14,9,3,25
18975,2014-01-28,7,7,7,1,2014,12,99,1,7,1,1,2
18976,2014-01-28,7,7,7,1,2014,12,99,1,4,2,1,2
18977,2016-04-28,7,7,5,4,2016,9,99,1,4,1,1,2
18978,2016-04-28,7,7,6,4,2016,5,99,1,99,1,1,2
18979,2016-04-28,7,7,6,4,2016,5,99,1,99,2,1,2
18980,2017-10-28,7,7,4,10,2017,10,4,1,3,1,5,2
18981,2019-04-28,7,7,2,4,2019,5,3,1,99,2,4,4
18982,2020-09-28,7,7,7,9,2020,3,3,1,8,1,5,2
18983,2016-10-28,7,7,2,10,2016,6,4,1,8,1,1,2
18984,2018-09-28,7,7,7,9,2018,9,3,1,9,1,1,2
18985,2020-07-28,7,7,7,7,2020,11,3,1,9,1,1,2
18986,2020-07-28,7,7,7,7,2020,11,3,1,6,1,1,2
18987,2022-12-28,7,7,2,12,2022,7,3,1,4,1,5,2
18988,2010-01-28,7,7,5,1,2010,2,4,1,6,9,4,3
18989,2023-09-28,7,7,6,9,2023,7,4,1,99,2,4,4
18990,2016-06-28,7,7,5,6,2016,5,4,1,99,2,4,10
18991,2022-01-28,7,7,7,1,2022,10,3,1,9,1,1,2
18992,2020-12-28,7,7,7,12,2020,2,4,1,7,1,5,2
18993,2007-01-28,7,22,1,1,2007,6,99,1,99,9,5,2
18994,2007-01-28,7,22,4,1,2007,2,99,1,9,9,3,25
18995,2007-01-28,7,22,6,1,2007,6,4,2,12,9,4,2
18996,2007-02-28,7,22,7,2,2007,2,99,1,6,9,6,2
18997,2007-02-28,7,22,1,2,2007,10,4,1,4,9,5,2
18998,2007-02-28,7,22,4,2,2007,7,4,1,5,9,3,25
18999,2007-03-28,7,22,1,3,2007,5,4,1,7,9,1,2
19000,2007-03-28,7,22,3,3,2007,3,4,1,99,9,3,25
19001,2007-04-28,7,22,1,4,2007,2,4,1,6,9,3,25
19002,2007-04-28,7,22,1,4,2007,2,4,1,10,9,6,2
19003,2007-04-28,7,22,1,4,2007,3,4,1,11,9,5,2
19004,2007-05-28,7,22,3,5,2007,9,4,1,99,9,3,25
19005,2007-05-28,7,22,4,5,2007,12,3,1,5,9,3,25
19006,2007-05-28,7,22,7,5,2007,6,4,2,14,9,3,25
19007,2007-06-28,7,22,6,6,2007,5,4,1,13,9,1,2
19008,2007-06-28,7,22,3,6,2007,3,12,1,6,9,1,2
19009,2007-06-28,7,22,2,6,2007,10,4,1,14,9,3,25
19010,2007-06-28,7,22,5,6,2007,6,4,2,3,9,2,8
19011,2007-06-28,7,22,5,6,2007,6,4,2,6,9,2,8
19012,2007-07-28,7,22,6,7,2007,6,99,2,14,9,1,1
19013,2007-08-28,7,22,7,8,2007,11,4,2,9,9,3,25
19014,2007-08-28,7,22,2,8,2007,9,4,2,1,9,1,6
19015,2007-08-28,7,22,2,8,2007,9,4,2,3,9,1,6
19016,2007-08-28,7,22,2,8,2007,9,4,1,6,9,1,6
19017,2007-08-28,7,22,2,8,2007,9,4,1,99,9,1,6
19018,2007-09-28,7,22,2,9,2007,5,4,1,10,9,2,4
19019,2007-10-28,7,22,7,10,2007,8,99,1,5,9,1,2
19020,2007-10-28,7,22,4,10,2007,9,4,1,4,9,1,2
19021,2007-10-28,7,22,7,10,2007,3,12,1,99,9,1,2
19022,2007-10-28,7,22,1,10,2007,8,99,1,7,9,1,2
19023,2007-11-28,7,22,6,11,2007,4,4,1,4,9,1,2
19024,2007-11-28,7,22,7,11,2007,10,4,1,99,9,3,25
19025,2007-11-28,7,22,2,11,2007,1,3,1,9,9,2,8
19026,2007-11-28,7,22,4,11,2007,7,2,1,7,9,1,2
19027,2008-01-28,7,22,4,1,2008,5,4,1,7,9,2,4
19028,2008-01-28,7,22,3,1,2008,10,4,1,5,9,1,2
19029,2008-01-28,7,22,3,1,2008,10,4,1,5,9,1,2
19030,2008-01-28,7,22,2,1,2008,10,4,1,4,9,1,2
19031,2008-02-28,7,22,7,2,2008,1,4,1,4,9,1,2
19032,2008-02-28,7,22,1,2,2008,2,4,1,14,9,3,25
19033,2008-02-28,7,22,6,2,2008,6,4,1,5,9,1,2
19034,2008-03-28,7,22,4,3,2008,10,4,1,5,9,1,2
19035,2008-03-28,7,22,5,3,2008,1,99,1,99,9,1,2
19036,2008-04-28,7,22,6,4,2008,1,4,1,4,9,1,2
19037,2008-04-28,7,22,6,4,2008,6,3,1,12,9,1,2
19038,2008-05-28,7,22,7,5,2008,9,99,1,7,9,1,2
19039,2008-05-28,7,22,7,5,2008,9,99,1,14,9,1,2
19040,2008-06-28,7,22,7,6,2008,9,4,1,4,9,1,2
19041,2008-06-28,7,22,1,6,2008,11,3,1,4,9,1,2
19042,2008-07-28,7,22,1,7,2008,2,3,1,99,9,5,2
19043,2008-08-28,7,22,6,8,2008,10,4,1,12,9,1,2
19044,2008-08-28,7,22,7,8,2008,12,3,1,7,9,5,2
19045,2008-09-28,7,22,5,9,2008,3,3,1,12,9,1,2
19046,2008-10-28,7,22,6,10,2008,12,4,1,4,9,5,2
19047,2008-10-28,7,22,6,10,2008,12,4,1,6,9,5,2
19048,2008-12-28,7,22,4,12,2008,9,4,1,5,9,1,2
19049,2008-12-28,7,22,4,12,2008,9,4,1,11,9,1,2
19050,2008-12-28,7,22,7,12,2008,2,2,1,8,9,1,2
19051,2008-12-28,7,22,6,12,2008,5,2,1,14,9,3,25
19052,2008-12-28,7,22,4,12,2008,10,4,1,12,9,1,2
19053,2008-12-28,7,22,5,12,2008,4,2,1,11,9,3,25
19054,2009-01-28,7,22,5,1,2009,4,3,2,4,9,5,2
19055,2009-01-28,7,22,6,1,2009,5,4,1,9,9,3,25
19056,2009-01-28,7,22,1,1,2009,5,3,1,7,9,1,2
19057,2009-01-28,7,22,3,1,2009,11,4,1,8,9,1,2
19058,2009-01-28,7,22,4,1,2009,3,3,2,6,9,1,2
19059,2009-02-28,7,22,5,2,2009,5,4,1,5,9,1,2
19060,2009-02-28,7,22,7,2,2009,10,4,1,13,9,3,25
19061,2009-02-28,7,22,2,2,2009,7,3,1,11,9,5,2
19062,2009-02-28,7,22,2,2,2009,10,4,1,7,9,1,2
19063,2009-03-28,7,22,5,3,2009,1,4,1,13,9,3,25
19064,2009-03-28,7,22,1,3,2009,12,3,2,5,9,5,2
19065,2009-04-28,7,22,4,4,2009,8,4,2,4,9,1,2
19066,2009-04-28,7,22,4,4,2009,8,4,1,5,9,1,2
19067,2009-04-28,7,22,7,4,2009,7,4,1,11,9,1,2
19068,2009-04-28,7,22,3,4,2009,9,4,1,13,9,1,2
19069,2009-04-28,7,22,6,4,2009,10,4,1,7,9,3,25
19070,2009-04-28,7,22,6,4,2009,10,4,1,13,9,3,25
19071,2009-04-28,7,22,6,4,2009,10,4,1,99,9,3,25
19072,2009-04-28,7,22,2,4,2009,8,3,1,4,9,6,2
19073,2009-06-28,7,22,6,6,2009,3,3,1,5,9,1,2
19074,2009-06-28,7,22,5,6,2009,9,4,2,3,9,1,1
19075,2009-06-28,7,22,5,6,2009,9,4,2,13,9,1,1
19076,2009-06-28,7,22,5,6,2009,4,4,1,7,9,3,25
19077,2009-07-28,7,22,5,7,2009,10,4,1,14,9,3,25
19078,2009-07-28,7,22,7,7,2009,11,4,1,8,9,1,2
19079,2009-07-28,7,22,7,7,2009,11,4,1,5,9,2,1
19080,2009-07-28,7,22,2,7,2009,6,3,1,5,9,1,2
19081,2009-07-28,7,22,2,7,2009,2,4,1,8,9,1,2
19082,2009-07-28,7,22,5,7,2009,1,3,1,5,9,5,2
19083,2009-08-28,7,22,7,8,2009,11,4,1,9,9,5,2
19084,2009-08-28,7,22,5,8,2009,11,4,1,10,9,1,2
19085,2009-08-28,7,22,3,8,2009,9,4,1,4,9,4,3
19086,2009-08-28,7,22,6,8,2009,12,4,2,99,9,1,5
19087,2009-08-28,7,22,6,8,2009,12,4,1,4,9,1,5
19088,2009-08-28,7,22,1,8,2009,1,4,1,5,9,1,2
19089,2009-08-28,7,22,1,8,2009,1,4,1,8,9,1,2
19090,2009-10-28,7,22,5,10,2009,12,4,1,99,9,1,2
19091,2009-11-28,7,22,7,11,2009,11,4,1,7,9,3,25
19092,2009-11-28,7,22,7,11,2009,12,4,1,3,9,5,3
19093,2009-11-28,7,22,1,11,2009,9,4,2,4,9,1,2
19094,2009-11-28,7,22,1,11,2009,9,4,1,7,9,4,3
19095,2009-11-28,7,22,7,11,2009,12,4,1,5,9,1,2
19096,2009-11-28,7,22,1,11,2009,7,4,1,14,9,3,25
19097,2009-11-28,7,22,3,11,2009,11,4,1,99,9,1,1
19098,2009-11-28,7,22,4,11,2009,12,3,1,5,9,1,2
19099,2009-11-28,7,22,4,11,2009,12,3,1,5,9,1,2
19100,2009-11-28,7,22,4,11,2009,1,4,2,6,9,3,25
19101,2009-11-28,7,22,7,11,2009,9,4,1,5,9,1,2
19102,2009-12-28,7,22,1,12,2009,10,4,1,8,9,1,2
19103,2009-12-28,7,22,7,12,2009,2,4,1,99,9,5,2
19104,2009-12-28,7,22,1,12,2009,1,4,1,5,9,5,2
19105,2010-01-28,7,22,5,1,2010,3,4,1,99,9,5,2
19106,2010-01-28,7,22,6,1,2010,11,7,1,10,9,1,2
19107,2010-01-28,7,22,4,1,2010,8,4,1,6,9,1,2
19108,2010-01-28,7,22,4,1,2010,8,4,1,8,9,1,2
19109,2010-01-28,7,22,5,1,2010,2,3,1,3,9,3,25
19110,2010-01-28,7,22,6,1,2010,8,4,1,9,9,1,2
19111,2010-02-28,7,22,6,2,2010,1,2,1,5,9,5,2
19112,2010-02-28,7,22,4,2,2010,10,4,1,4,9,2,1
19113,2010-02-28,7,22,4,2,2010,10,4,1,99,9,2,1
19114,2010-02-28,7,22,3,2,2010,2,3,2,11,9,1,2
19115,2010-03-28,7,22,7,3,2010,4,4,1,11,9,1,2
19116,2010-04-28,7,22,4,4,2010,11,4,1,8,9,3,25
19117,2010-04-28,7,22,5,4,2010,8,3,1,13,9,1,2
19118,2010-05-28,7,22,1,5,2010,10,3,1,7,9,1,2
19119,2010-05-28,7,22,7,5,2010,3,3,1,5,9,1,2
19120,2010-05-28,7,22,6,5,2010,12,3,2,4,9,1,2
19121,2010-05-28,7,22,6,5,2010,8,4,1,7,9,2,8
19122,2010-05-28,7,22,6,5,2010,8,4,1,99,9,2,8
19123,2010-06-28,7,22,1,6,2010,9,4,1,6,9,1,2
19124,2010-06-28,7,22,1,6,2010,1,4,1,6,9,1,2
19125,2010-06-28,7,22,5,6,2010,9,4,1,14,9,2,4
19126,2010-07-28,7,22,5,7,2010,2,3,1,12,9,1,2
19127,2010-07-28,7,22,6,7,2010,2,3,1,5,9,1,2
19128,2010-09-28,7,22,5,9,2010,8,2,1,7,9,1,2
19129,2010-09-28,7,22,7,9,2010,9,4,1,5,9,2,1
19130,2010-09-28,7,22,7,9,2010,9,4,1,5,9,2,1
19131,2010-09-28,7,22,7,9,2010,9,4,1,6,9,2,1
19132,2010-10-28,7,22,1,10,2010,10,4,1,7,9,3,25
19133,2010-10-28,7,22,2,10,2010,10,4,2,5,9,1,1
19134,2010-10-28,7,22,5,10,2010,8,4,1,5,9,6,2
19135,2010-11-28,7,22,7,11,2010,7,4,1,11,9,5,2
19136,2010-11-28,7,22,2,11,2010,8,4,1,99,9,1,2
19137,2010-11-28,7,22,7,11,2010,10,4,1,7,9,1,2
19138,2010-12-28,7,22,5,12,2010,10,2,1,12,9,1,2
19139,2010-12-28,7,22,7,12,2010,7,4,2,7,9,1,1
19140,2010-12-28,7,22,7,12,2010,7,4,2,99,9,1,1
19141,2010-12-28,7,22,7,12,2010,7,4,2,99,9,1,1
19142,2010-12-28,7,22,7,12,2010,7,4,2,99,9,1,1
19143,2010-12-28,7,22,7,12,2010,7,4,1,6,9,1,1
19144,2010-12-28,7,22,7,12,2010,7,4,1,7,9,1,1
19145,2010-12-28,7,22,7,12,2010,7,4,1,14,9,1,1
19146,2010-12-28,7,22,1,12,2010,10,4,1,99,9,1,2
19147,2011-01-28,7,22,7,1,2011,5,4,1,4,9,1,2
19148,2011-01-28,7,22,6,1,2011,11,4,2,99,9,6,8
19149,2011-01-28,7,22,6,1,2011,11,4,1,99,9,6,8
19150,2011-01-28,7,22,7,1,2011,10,2,1,7,9,3,25
19151,2011-02-28,7,22,6,2,2011,11,3,1,13,9,3,25
19152,2011-03-28,7,22,2,3,2011,4,4,2,13,9,3,25
19153,2011-03-28,7,22,2,3,2011,8,3,1,13,9,3,25
19154,2011-03-28,7,22,2,3,2011,10,4,1,4,9,5,2
19155,2011-03-28,7,22,7,3,2011,2,4,1,99,9,2,1
19156,2011-03-28,7,22,1,3,2011,1,4,1,12,9,3,25
19157,2011-03-28,7,22,5,3,2011,6,4,1,3,9,1,2
19158,2011-03-28,7,22,5,3,2011,10,3,1,5,9,1,2
19159,2011-03-28,7,22,1,3,2011,8,4,1,3,9,1,2
19160,2011-04-28,7,22,5,4,2011,12,4,1,11,9,1,2
19161,2011-04-28,7,22,4,4,2011,9,4,1,14,9,1,4
19162,2011-05-28,7,22,5,5,2011,8,4,2,6,9,5,2
19163,2011-05-28,7,22,7,5,2011,5,4,1,7,9,5,2
19164,2011-06-28,7,22,6,6,2011,3,2,1,5,9,1,2
19165,2011-06-28,7,22,7,6,2011,7,2,1,12,9,5,2
19166,2011-08-28,7,22,3,8,2011,2,3,1,11,9,5,2
19167,2011-09-28,7,22,7,9,2011,7,2,1,5,9,5,2
19168,2011-09-28,7,22,2,9,2011,2,4,1,7,9,2,99
19169,2011-09-28,7,22,7,9,2011,11,4,1,6,9,3,25
19170,2011-09-28,7,22,2,9,2011,5,4,1,11,9,3,25
19171,2011-09-28,7,22,7,9,2011,5,4,1,12,9,5,2
19172,2011-10-28,7,22,1,10,2011,1,4,2,4,9,1,2
19173,2011-10-28,7,22,1,10,2011,5,3,1,5,9,1,2
19174,2011-12-28,7,22,5,12,2011,5,4,1,12,9,3,25
19175,2011-12-28,7,22,1,12,2011,1,4,1,6,9,1,2
19176,2011-12-28,7,22,6,12,2011,12,4,2,5,9,2,99
19177,2011-12-28,7,22,2,12,2011,5,4,1,8,9,1,2
19178,2011-12-28,7,22,4,12,2011,11,4,1,6,9,1,4
19179,2011-12-28,7,22,6,12,2011,6,4,1,7,9,1,2
19180,2011-12-28,7,22,5,12,2011,4,4,1,8,9,2,8
19181,2012-01-28,7,22,7,1,2012,3,4,2,9,9,4,3
19182,2012-01-28,7,22,4,1,2012,7,4,1,10,9,5,2
19183,2012-01-28,7,22,5,1,2012,9,4,1,4,9,1,2
19184,2012-01-28,7,22,7,1,2012,4,4,1,6,9,3,25
19185,2012-02-28,7,22,6,2,2012,7,2,1,14,9,1,2
19186,2012-02-28,7,22,7,2,2012,1,3,2,6,9,1,2
19187,2012-02-28,7,22,7,2,2012,1,3,1,5,9,1,2
19188,2012-02-28,7,22,1,2,2012,11,4,1,9,9,1,2
19189,2012-03-28,7,22,1,3,2012,5,3,1,6,9,1,2
19190,2012-03-28,7,22,1,3,2012,9,3,1,4,9,1,2
19191,2012-03-28,7,22,7,3,2012,2,4,1,5,9,1,2
19192,2012-04-28,7,22,2,4,2012,4,12,1,11,9,1,2
19193,2012-04-28,7,22,6,4,2012,9,3,1,5,9,1,2
19194,2012-05-28,7,22,6,5,2012,12,3,1,99,9,1,2
19195,2012-05-28,7,22,7,5,2012,9,3,1,10,9,1,2
19196,2012-05-28,7,22,1,5,2012,10,4,1,99,9,6,1
19197,2012-06-28,7,22,7,6,2012,8,4,1,14,9,1,2
19198,2012-06-28,7,22,1,6,2012,2,2,1,5,9,6,2
19199,2012-06-28,7,22,3,6,2012,12,4,1,12,9,3,25
19200,2012-06-28,7,22,6,6,2012,6,2,1,9,9,1,2
19201,2012-08-28,7,22,3,8,2012,9,4,1,5,9,1,2
19202,2012-10-28,7,22,5,10,2012,6,4,1,3,9,3,25
19203,2012-10-28,7,22,6,10,2012,4,4,1,8,9,5,1
19204,2012-10-28,7,22,7,10,2012,12,99,1,8,9,1,2
19205,2012-10-28,7,22,2,10,2012,4,4,1,13,9,3,25
19206,2012-11-28,7,22,5,11,2012,11,4,2,2,9,3,25
19207,2012-11-28,7,22,7,11,2012,10,4,1,11,9,1,2
19208,2012-11-28,7,22,5,11,2012,11,4,1,9,9,1,2
19209,2012-12-28,7,22,6,12,2012,10,99,1,12,9,1,2
19210,2012-12-28,7,22,6,12,2012,10,99,1,7,9,4,10
19211,2012-12-28,7,22,7,12,2012,10,4,1,9,9,1,2
19212,2012-12-28,7,22,1,12,2012,2,7,1,6,9,6,1
19213,2013-01-28,7,22,2,1,2013,4,4,1,7,9,5,8
19214,2013-01-28,7,22,6,1,2013,8,3,1,8,9,1,2
19215,2013-02-28,7,22,4,2,2013,7,2,1,14,9,1,2
19216,2013-02-28,7,22,1,2,2013,8,4,1,7,9,3,25
19217,2013-03-28,7,22,7,3,2013,12,4,1,5,9,6,2
19218,2013-03-28,7,22,6,3,2013,10,4,1,5,9,5,2
19219,2013-05-28,7,22,4,5,2013,8,3,2,4,9,1,2
19220,2013-05-28,7,22,4,5,2013,9,4,1,8,9,5,2
19221,2013-05-28,7,22,1,5,2013,3,2,1,5,9,1,2
19222,2013-05-28,7,22,4,5,2013,8,4,1,3,9,3,25
19223,2013-05-28,7,22,5,5,2013,11,4,2,5,9,1,2
19224,2013-05-28,7,22,5,5,2013,10,4,1,6,9,1,2
19225,2013-05-28,7,22,3,5,2013,5,4,1,6,9,1,2
19226,2013-06-28,7,22,6,6,2013,8,2,1,13,9,1,2
19227,2013-07-28,7,22,5,7,2013,1,2,1,4,9,5,2
19228,2013-08-28,7,22,5,8,2013,11,4,1,4,9,1,2
19229,2013-08-28,7,22,7,8,2013,11,4,1,6,9,1,2
19230,2013-09-28,7,22,7,9,2013,1,4,1,5,9,5,2
19231,2013-09-28,7,22,1,9,2013,1,4,1,7,9,1,2
19232,2013-09-28,7,22,7,9,2013,9,4,1,5,9,1,2
19233,2013-10-28,7,22,7,10,2013,3,4,1,9,9,1,2
19234,2013-11-28,7,22,7,11,2013,3,4,1,11,9,3,25
19235,2013-11-28,7,22,4,11,2013,8,4,1,14,9,1,2
19236,2013-12-28,7,22,7,12,2013,1,3,1,7,9,5,2
